,Mean,Median,25th Percentile,75th Percentile,Min,Max
AUC,0.7721817763300682,0.7747477324263039,0.7365277777777778,0.8102057899727391,0.566468253968254,0.9556692242114236
Accuracy,0.6779324324324324,0.6756756756756757,0.6486486486486487,0.7162162162162162,0.5135135135135135,0.8243243243243243
Precision,0.4854780620860135,0.4857142857142857,0.42857142857142855,0.5454545454545454,0.20833333333333334,0.7037037037037037
Recall,0.6811180343898218,0.6818181818181818,0.6190476190476191,0.75,0.3333333333333333,0.96
Specificity,0.6758809048435555,0.6739130434782609,0.6304347826086957,0.72,0.4727272727272727,0.84
Sensitivity,0.6811180343898218,0.6818181818181818,0.6190476190476191,0.75,0.3333333333333333,0.96
PPV,0.4854780620860135,0.4857142857142857,0.42857142857142855,0.5454545454545454,0.20833333333333334,0.7037037037037037
NPV,0.8258471859411196,0.8242647058823529,0.7903916768665851,0.8636363636363636,0.6052631578947368,0.9761904761904762
