,Mean,Median,25th Percentile,75th Percentile,Min,Max
AUC,0.8178532063768819,0.8217926675373484,0.785411301805043,0.8522076750805349,0.6509062253743105,0.9546296296296296
Accuracy,0.7204729729729729,0.7162162162162162,0.6891891891891891,0.7567567567567568,0.5675675675675675,0.8648648648648649
Precision,0.533610286440691,0.5333333333333333,0.47368421052631576,0.59375,0.22727272727272727,0.7916666666666666
Recall,0.8053678976803991,0.8086080586080586,0.75,0.8636363636363636,0.4166666666666667,1.0
Specificity,0.6815966878827124,0.6837719298245615,0.6382978723404256,0.7261730205278593,0.44680851063829785,0.9
Sensitivity,0.8053678976803991,0.8086080586080586,0.75,0.8636363636363636,0.4166666666666667,1.0
PPV,0.533610286440691,0.5333333333333333,0.47368421052631576,0.59375,0.22727272727272727,0.7916666666666666
NPV,0.8861827533972633,0.8888888888888888,0.8540396341463414,0.9210526315789473,0.6857142857142857,1.0
