tumor_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
CZE_B44_L,,,,,,0.43986726,0.16607705,0.28146195,0.22462718,0.28505686,,,,,,,,,,,,,,,
CZE_B44_R,,,,,,0.41542193,0.28465274,0.44928205,0.2972901,0.21017358,,,,,,,,,,,,,,,
CZE_B47,,,,,,0.089148946,0.12917386,0.14872459,0.113657765,0.15064444,,,,,,,,,,,,,,,
CZE_B48,,,,,,0.41994923,0.53190833,0.095149636,0.23619851,0.14671615,,,,,,,,,,,,,,,
CZE_B55,,,,,,0.6114932,0.5987498,0.68826497,0.49635258,0.74527633,,,,,,,,,,,,,,,
CZE_B63_R,,,,,,0.3865623,0.19537081,0.17084724,0.17005196,0.103627466,,,,,,,,,,,,,,,
CZE_M63_L,,,,,,0.35355476,0.357959,0.5102629,0.4510364,0.33893102,,,,,,,,,,,,,,,
CZE_M06,,,,,,0.4510724,0.54003066,0.61991996,0.6732957,0.4954064,,,,,,,,,,,,,,,
CZE_M15,,,,,,0.7455427,0.84581226,0.9647427,0.9498257,0.9393786,,,,,,,,,,,,,,,
CZE_M26,,,,,,0.6550393,0.716343,0.73208696,0.80598587,0.7911199,,,,,,,,,,,,,,,
CZE_M32,,,,,,0.37687626,0.3796963,0.4261266,0.29608205,0.49910176,,,,,,,,,,,,,,,
CZE_M42,,,,,,0.50029063,0.43139717,0.42668235,0.37581295,0.49725476,,,,,,,,,,,,,,,
CZE_M44-L,,,,,,0.33611798,0.23817316,0.19946472,0.213501,0.35933483,,,,,,,,,,,,,,,
CZE_M44-R,,,,,,0.5775442,0.6018406,0.52624774,0.3215937,0.7977262,,,,,,,,,,,,,,,
CZE_M50_L,,,,,,0.42916527,0.4344496,0.46386948,0.42655128,0.109577484,,,,,,,,,,,,,,,
CZE_M50_R,,,,,,0.4957258,0.55359274,0.68307614,0.73134553,0.6914346,,,,,,,,,,,,,,,
CZE_M59,,,,,,0.69161165,0.76245743,0.8591853,0.8069516,0.89811915,,,,,,,,,,,,,,,
CZE_M70,,,,,,0.31862503,0.36930874,0.37893796,0.33770156,0.4546834,,,,,,,,,,,,,,,
BRE_B006,,,,,,,,,,,0.28531003,0.3189513,0.16169812,0.1915326,0.37493846,,,,,,,,,,
BRE_B011_L,,,,,,,,,,,0.076464206,0.27061668,0.09069067,0.1668512,0.117539965,,,,,,,,,,
BRE_B011_R,,,,,,,,,,,0.017367851,0.10446949,0.039556168,0.07796635,0.103420936,,,,,,,,,,
BRE_B020_R,,,,,,,,,,,0.14753148,0.17919312,0.052614722,0.1038495,0.12867768,,,,,,,,,,
BRE_M130_L,,,,,,,,,,,0.020592034,0.14384598,0.01480153,0.01041847,0.0104314145,,,,,,,,,,
BRE_B026,,,,,,,,,,,0.45714778,0.29365373,0.3738065,0.3500207,0.44819808,,,,,,,,,,
BRE_B035,,,,,,,,,,,0.091510005,0.11108818,0.06474767,0.08833564,0.064669594,,,,,,,,,,
BRE_B038,,,,,,,,,,,0.072766915,0.051032357,0.029949328,0.051762715,0.07837507,,,,,,,,,,
BRE_B039,,,,,,,,,,,0.5533188,0.68814844,0.61587816,0.6162522,0.56072146,,,,,,,,,,
BRE_B047_L,,,,,,,,,,,0.352281,0.37790895,0.17103916,0.22321759,0.29068115,,,,,,,,,,
BRE_B047_R,,,,,,,,,,,0.178806,0.2815304,0.10792383,0.18434258,0.15035161,,,,,,,,,,
BRE_B054_L,,,,,,,,,,,0.15105651,0.29511413,0.10189716,0.14319853,0.12127533,,,,,,,,,,
