,Mean,Median,25th Percentile,75th Percentile,Min,Max
AUC,0.7798955046533687,0.7843717411973992,0.7450297619047619,0.8198757763975155,0.5793650793650794,0.9292412617220801
Accuracy,0.744,0.7432432432432432,0.7027027027027027,0.7837837837837838,0.5675675675675675,0.8918918918918919
Precision,0.5748962441679589,0.5714285714285714,0.5172413793103449,0.6363636363636364,0.2608695652173913,0.9130434782608695
Recall,0.6675001264812002,0.6666666666666666,0.6086956521739131,0.7333333333333333,0.3157894736842105,0.9545454545454546
Specificity,0.7781688013447727,0.78,0.7445571499257793,0.8163265306122449,0.5319148936170213,0.9565217391304348
Sensitivity,0.6675001264812002,0.6666666666666666,0.6086956521739131,0.7333333333333333,0.3157894736842105,0.9545454545454546
PPV,0.5748962441679589,0.5714285714285714,0.5172413793103449,0.6363636363636364,0.2608695652173913,0.9130434782608695
NPV,0.8390170895794938,0.8431372549019608,0.8048780487804879,0.875,0.6346153846153846,0.975609756097561
