,Mean,Median,25th Percentile,75th Percentile,Min,Max
AUC,0.6097030651340996,0.625,0.4,0.8,0.0,1.0
Accuracy,0.5287356321839081,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0
Precision,0.6710536398467433,0.6666666666666666,0.5,1.0,0.0,1.0
Recall,0.5229310344827586,0.5,0.3333333333333333,0.75,0.0,1.0
Specificity,0.5399425287356322,0.5,0.21250000000000002,1.0,0.0,1.0
Sensitivity,0.5229310344827586,0.5,0.3333333333333333,0.75,0.0,1.0
PPV,0.6710536398467433,0.6666666666666666,0.5,1.0,0.0,1.0
NPV,0.3725862068965517,0.3333333333333333,0.16666666666666666,0.5,0.0,1.0
