,Mean,Median,25th Percentile,75th Percentile,Min,Max
AUC,0.7096596312789946,0.7137514888780057,0.6642000241138173,0.7531433687917946,0.49955076370170703,0.907051282051282
Accuracy,0.627581081081081,0.6351351351351351,0.5945945945945946,0.6621621621621622,0.43243243243243246,0.8243243243243243
Precision,0.43645908652964127,0.4358974358974359,0.3783783783783784,0.5,0.19444444444444445,0.7096774193548387
Recall,0.6734800061192913,0.6792857142857143,0.6083074534161491,0.7391304347826086,0.3181818181818182,0.9545454545454546
Specificity,0.6066242298820157,0.6071428571428571,0.5633522727272727,0.6521739130434783,0.3958333333333333,0.8245614035087719
Sensitivity,0.6734800061192913,0.6792857142857143,0.6083074534161491,0.7391304347826086,0.3181818181818182,0.9545454545454546
PPV,0.43645908652964127,0.4358974358974359,0.3783783783783784,0.5,0.19444444444444445,0.7096774193548387
NPV,0.8046481470404295,0.8055555555555556,0.7631578947368421,0.8461538461538461,0.5806451612903226,0.972972972972973
