,Mean,Median,25th Percentile,75th Percentile,Min,Max
AUC,0.9537945539066932,0.9551075268817204,0.9428393745557925,0.9661817588658792,0.8787878787878788,0.9925484351713859
Accuracy,0.8896141732283466,0.889763779527559,0.8740157480314961,0.905511811023622,0.7795275590551181,0.9763779527559056
Precision,0.894017757896818,0.8961038961038961,0.8695652173913043,0.9210526315789473,0.7540983606557377,1.0
Recall,0.9012736173910973,0.9014084507042254,0.8769230769230769,0.9285714285714286,0.7272727272727273,0.9861111111111112
Specificity,0.8762536103069759,0.8773720014321518,0.8482280431432974,0.9074074074074074,0.6833333333333333,1.0
Sensitivity,0.9012736173910973,0.9014084507042254,0.8769230769230769,0.9285714285714286,0.7272727272727273,0.9861111111111112
PPV,0.894017757896818,0.8961038961038961,0.8695652173913043,0.9210526315789473,0.7540983606557377,1.0
NPV,0.8847718773860387,0.8867924528301887,0.8547653958944281,0.9166666666666666,0.7301587301587301,0.9824561403508771
