,Mean,Median,25th Percentile,75th Percentile,Min,Max
AUC,0.9513051223170107,0.9525252525252526,0.9394222635124929,0.9645734722742073,0.8797814207650274,0.9935419771485344
Accuracy,0.8813779527559056,0.8818897637795275,0.8661417322834646,0.8976377952755905,0.7559055118110236,0.968503937007874
Precision,0.9073578858960425,0.9104477611940298,0.8840579710144928,0.9324324324324325,0.7543859649122807,0.9866666666666667
Recall,0.867688447459512,0.8695652173913043,0.8412698412698413,0.8955223880597015,0.6818181818181818,0.9861111111111112
Specificity,0.8973391587527336,0.9,0.8709677419354839,0.9242424242424242,0.7213114754098361,0.9850746268656716
Sensitivity,0.867688447459512,0.8695652173913043,0.8412698412698413,0.8955223880597015,0.6818181818181818,0.9861111111111112
PPV,0.9073578858960425,0.9104477611940298,0.8840579710144928,0.9324324324324325,0.7543859649122807,0.9866666666666667
NPV,0.854245962370699,0.8545454545454545,0.8245614035087719,0.8853629976580796,0.6896551724137931,0.9838709677419355
