,Mean,Median,25th Percentile,75th Percentile,Min,Max
AUC,0.9583418845609454,0.9596505107705974,0.947322090437361,0.9708374875373879,0.9062189054726368,0.9944444444444445
Accuracy,0.9058110236220472,0.905511811023622,0.889763779527559,0.9212598425196851,0.8267716535433071,0.968503937007874
Precision,0.9314281217400616,0.9354838709677419,0.9104477611940298,0.9538461538461539,0.7884615384615384,1.0
Recall,0.8900784017112751,0.8918918918918919,0.8656716417910447,0.9166666666666666,0.75,0.9848484848484849
Specificity,0.9242433289109003,0.9272727272727272,0.9019607843137255,0.9482758620689655,0.8085106382978723,1.0
Sensitivity,0.8900784017112751,0.8918918918918919,0.8656716417910447,0.9166666666666666,0.75,0.9848484848484849
PPV,0.9314281217400616,0.9354838709677419,0.9104477611940298,0.9538461538461539,0.7884615384615384,1.0
NPV,0.8788356262124855,0.8813559322033898,0.8518518518518519,0.9090909090909091,0.7419354838709677,0.984375
