,Mean,Median,25th Percentile,75th Percentile,Min,Max
AUC,0.9574081355252465,0.9586027384117489,0.9481342935502528,0.9698139368938135,0.8917910447761195,1.0
Accuracy,0.898740157480315,0.8976377952755905,0.8818897637795275,0.9212598425196851,0.8188976377952756,0.9921259842519685
Precision,0.9131889652422492,0.9154929577464789,0.8918918918918919,0.9384615384615385,0.7878787878787878,1.0
Recall,0.8967324395061221,0.899367088607595,0.8732394366197183,0.9206349206349206,0.7808219178082192,1.0
Specificity,0.9009852829843952,0.9032258064516129,0.875,0.9298245614035088,0.7704918032786885,1.0
Sensitivity,0.8967324395061221,0.899367088607595,0.8732394366197183,0.9206349206349206,0.7808219178082192,1.0
PPV,0.9131889652422492,0.9154929577464789,0.8918918918918919,0.9384615384615385,0.7878787878787878,1.0
NPV,0.8824069399594263,0.8852459016393442,0.8596491228070176,0.9090909090909091,0.7213114754098361,1.0
