,Mean,Median,25th Percentile,75th Percentile,Min,Max
AUC,0.7070561941251596,0.7777777777777779,0.5,1.0,0.0,1.0
Accuracy,0.7486590038314176,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.16666666666666666,1.0
Precision,0.7612068965517241,0.8,0.6666666666666666,0.8333333333333334,0.0,1.0
Recall,0.9107088122605363,1.0,0.8,1.0,0.0,1.0
Specificity,0.426455938697318,0.5,0.0,0.6666666666666666,0.0,1.0
Sensitivity,0.9107088122605363,1.0,0.8,1.0,0.0,1.0
PPV,0.7612068965517241,0.8,0.6666666666666666,0.8333333333333334,0.0,1.0
NPV,0.5459770114942529,0.5,0.0,1.0,0.0,1.0
