,Feature name,Optimal AUC @ 50%,Above threshold
1132,original_firstorder_Minimum,0.8306666666666666,1
1133,wavelet-HLH_glrlm_RunEntropy,0.8306595365418895,1
1134,wavelet-LHL_glrlm_RunVariance,0.8306451612903225,0
1135,wavelet-HLL_firstorder_Mean,0.8305729025251154,0
1136,wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.8305333333333332,0
1137,wavelet-LHL_glszm_ZonePercentage,0.8304263565891474,1
1138,wavelet-LLH_firstorder_Mean,0.8303013847407005,0
1139,log-sigma-2-0-mm-3D_firstorder_Median,0.8302394404089319,1
1140,wavelet-LHL_glcm_Imc2,0.8300806661462399,0
1141,wavelet-LHL_glcm_DifferenceEntropy,0.8300550747442959,1
1142,wavelet-LHL_glcm_Imc1,0.8300000000000001,0
1143,original_glcm_JointAverage,0.8299878345498783,0
1144,original_glcm_SumAverage,0.8299878345498783,0
1145,wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.8299878345498783,0
1146,wavelet-HLL_firstorder_Maximum,0.8299678080187298,0
1147,wavelet-LLH_glcm_Idn,0.8294871794871794,1
1148,wavelet-HLL_gldm_GrayLevelVariance,0.8294739851343625,0
1149,log-sigma-2-0-mm-3D_glcm_Id,0.8294553146483342,0
1150,original_glrlm_HighGrayLevelRunEmphasis,0.8293795620437956,0
1151,wavelet-LHL_glcm_JointEntropy,0.8293000260213375,1
1152,wavelet-HLH_gldm_LargeDependenceEmphasis,0.8292682926829268,1
1153,log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.8292589763177999,0
1154,wavelet-HHH_glcm_Idmn,0.8292436124462433,1
1155,wavelet-HHH_glcm_Idn,0.8292436124462433,1
1156,wavelet-HHH_glszm_GrayLevelVariance,0.8292309831734112,1
1157,wavelet-HLH_ngtdm_Contrast,0.8290909090909091,1
1158,log-sigma-1-0-mm-3D_firstorder_RootMeanSquared,0.8290398126463701,0
1159,wavelet-LHH_firstorder_Median,0.8288097257562906,0
1160,wavelet-LHL_gldm_DependenceNonUniformityNormalized,0.828668363019508,0
1161,wavelet-LLL_firstorder_Kurtosis,0.8286627335299902,0
1162,log-sigma-2-0-mm-3D_firstorder_Maximum,0.8286508633304068,0
1163,original_glcm_MaximumProbability,0.8285406182602445,0
1164,log-sigma-1-0-mm-3D_glcm_Contrast,0.8285365191420038,0
1165,log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,0.8285333333333333,1
1166,wavelet-HLL_firstorder_Skewness,0.8284813925570228,0
1167,log-sigma-4-0-mm-3D_glcm_MaximumProbability,0.8284615384615386,0
1168,wavelet-HHH_glcm_ClusterTendency,0.8284615384615385,1
1169,wavelet-HHH_glcm_Contrast,0.8284615384615385,0
1170,wavelet-HHH_glcm_Correlation,0.8284615384615385,1
1171,wavelet-HHH_glcm_DifferenceAverage,0.8284615384615385,0
1172,wavelet-HHH_glcm_Id,0.8284615384615385,1
1173,wavelet-HHH_glcm_Idm,0.8284615384615385,1
1174,wavelet-HHH_glcm_InverseVariance,0.8284615384615385,0
1175,wavelet-LHH_firstorder_Mean,0.8284007602497964,1
1176,log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.8284007602497964,0
1177,log-sigma-2-0-mm-3D_glcm_DifferenceVariance,0.8283991228070176,0
1178,wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.8283976731887891,0
1179,log-sigma-3-0-mm-3D_glcm_DifferenceEntropy,0.8283976731887891,1
1180,wavelet-LHH_glrlm_LongRunEmphasis,0.8283358320839579,1
1181,wavelet-HLH_glrlm_RunPercentage,0.8283304745568897,1
1182,wavelet-LLL_glcm_ClusterShade,0.8282539682539681,0
1183,log-sigma-4-0-mm-3D_glcm_Correlation,0.8282442748091603,0
1184,original_glcm_Autocorrelation,0.8281630170316302,0
1185,original_gldm_HighGrayLevelEmphasis,0.8281630170316302,0
1186,wavelet-LHH_glcm_MCC,0.8281333333333334,0
1187,wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0.8280000000000001,0
1188,log-sigma-3-0-mm-3D_glcm_Idm,0.8278688524590164,0
1189,wavelet-HHH_firstorder_Median,0.82786673553719,0
1190,log-sigma-1-0-mm-3D_firstorder_Mean,0.8278205128205128,0
1191,wavelet-HLH_glcm_JointAverage,0.8278181329028786,1
1192,wavelet-HLH_glcm_SumAverage,0.8278181329028786,1
1193,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.827772900204858,1
1194,wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.8277333333333332,1
1195,wavelet-LLH_ngtdm_Contrast,0.8276265730172666,1
1196,wavelet-HHH_ngtdm_Contrast,0.8275641025641025,0
1197,wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.8274628508530545,1
1198,log-sigma-3-0-mm-3D_glcm_InverseVariance,0.8274324678730659,1
1199,wavelet-LHL_glcm_JointEnergy,0.8274324678730658,0
1200,wavelet-LLH_glcm_JointEntropy,0.8274125874125874,0
1201,log-sigma-3-0-mm-3D_glcm_Contrast,0.8273400317292438,1
1202,wavelet-HHL_glcm_Imc1,0.827336331834083,1
1203,log-sigma-5-0-mm-3D_glszm_SmallAreaEmphasis,0.8269628099173554,0
1204,log-sigma-5-0-mm-3D_glcm_ClusterProminence,0.8267486098917178,0
1205,wavelet-LHH_firstorder_90Percentile,0.8266456858116968,1
1206,log-sigma-3-0-mm-3D_glcm_Id,0.8265145554681353,0
1207,wavelet-LLH_glszm_GrayLevelVariance,0.8264802631578947,0
1208,wavelet-LHH_glcm_SumEntropy,0.8264722698684963,0
1209,wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.8264145954521417,0
1210,wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.8261774655217278,1
1211,wavelet-HLH_glcm_Autocorrelation,0.8261501850872555,1
1212,wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,0.8261211644374508,1
1213,original_glrlm_LongRunEmphasis,0.8259175465057819,0
1214,log-sigma-5-0-mm-3D_glszm_GrayLevelVariance,0.8258741258741258,0
1215,wavelet-LHL_firstorder_InterquartileRange,0.8258589037503279,1
1216,wavelet-LHH_firstorder_Variance,0.8257871454592767,1
1217,log-sigma-5-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.8256855824056476,1
1218,log-sigma-2-0-mm-3D_firstorder_Mean,0.8254891591750397,0
1219,log-sigma-3-0-mm-3D_glcm_MaximumProbability,0.8254666666666667,0
1220,log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,0.8254429678848284,1
1221,wavelet-HHH_glcm_ClusterProminence,0.8253968253968254,1
1222,log-sigma-3-0-mm-3D_glcm_DifferenceAverage,0.8253343823760818,1
1223,log-sigma-4-0-mm-3D_glcm_Imc1,0.8253225398431572,0
1224,original_glcm_Idm,0.8252890899949724,0
1225,wavelet-LHL_ngtdm_Strength,0.8251748251748251,1
1226,wavelet-LHH_firstorder_InterquartileRange,0.8250065053343743,1
1227,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,0.8250065053343743,1
1228,wavelet-HLH_firstorder_Minimum,0.8249929318631608,1
1229,log-sigma-3-0-mm-3D_glcm_DifferenceVariance,0.8249603384452671,1
1230,log-sigma-2-0-mm-3D_glcm_MaximumProbability,0.8248987854251013,1
1231,log-sigma-2-0-mm-3D_glrlm_RunVariance,0.8248355263157895,0
1232,log-sigma-5-0-mm-3D_firstorder_Entropy,0.824828133262824,1
1233,log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance,0.8247552447552448,0
1234,wavelet-HLH_glrlm_ShortRunHighGrayLevelEmphasis,0.8246654501216544,1
1235,log-sigma-1-0-mm-3D_glcm_ClusterProminence,0.8245995112679881,0
1236,wavelet-HLL_glcm_Idn,0.8245333333333335,1
1237,log-sigma-1-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.8244755244755244,1
1238,wavelet-LHL_glcm_DifferenceAverage,0.8244315177154945,1
1239,wavelet-LHL_firstorder_Uniformity,0.8244164699711514,0
1240,wavelet-HHH_glcm_ClusterShade,0.824184163926132,1
1241,wavelet-LLH_glrlm_ShortRunEmphasis,0.8241578682755153,0
1242,wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.8240516545601291,0
1243,wavelet-LLH_firstorder_Maximum,0.8240423098913664,0
1244,wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.8240230789404668,1
1245,wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0.8240230789404668,0
1246,wavelet-LLH_firstorder_Median,0.824,0
1247,log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.8239656518345043,0
1248,wavelet-HLH_glrlm_HighGrayLevelRunEmphasis,0.823876096491228,0
1249,wavelet-HLL_glrlm_GrayLevelVariance,0.8237704918032787,1
1250,wavelet-HHL_glrlm_LongRunEmphasis,0.8236481033091202,1
1251,wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.8236434108527132,1
1252,log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.8236434108527132,0
1253,log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.8235049833887043,0
1254,wavelet-LLH_firstorder_Skewness,0.8234985575662208,1
1255,original_glcm_Id,0.8233383308345827,0
1256,wavelet-HLL_glcm_Idmn,0.8232965790217699,0
1257,wavelet-LHL_firstorder_10Percentile,0.8231850117096019,0
1258,log-sigma-4-0-mm-3D_glrlm_GrayLevelVariance,0.8230666666666667,1
1259,log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,0.82281284606866,1
1260,wavelet-HLL_firstorder_Variance,0.8227558604917095,0
1261,wavelet-LLH_glszm_ZoneEntropy,0.8226645849596669,1
1262,wavelet-HHL_glrlm_RunVariance,0.8225333333333333,1
1263,wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.8224273689926689,0
1264,original_glrlm_RunVariance,0.8223942969518191,0
1265,wavelet-HHL_gldm_DependenceEntropy,0.8223684210526315,1
1266,original_shape_Flatness,0.8223183844741674,0
1267,wavelet-LHL_glcm_ClusterShade,0.822316234796404,1
1268,log-sigma-2-0-mm-3D_firstorder_RootMeanSquared,0.8221872541306058,0
1269,log-sigma-5-0-mm-3D_glcm_Imc2,0.8221684153887544,1
1270,log-sigma-3-0-mm-3D_firstorder_Mean,0.8219822812846069,1
1271,wavelet-HHL_gldm_DependenceNonUniformityNormalized,0.8219822812846067,1
1272,wavelet-LHL_glcm_Id,0.8219196192490745,0
1273,wavelet-LHL_glcm_Idm,0.8219196192490745,0
1274,original_shape_Sphericity,0.821907412092082,0
1275,log-sigma-2-0-mm-3D_glcm_InverseVariance,0.8216303470540758,1
1276,wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.8214769647696477,0
1277,wavelet-HLH_glrlm_LongRunLowGrayLevelEmphasis,0.8213333333333332,0
1278,wavelet-HLL_glcm_SumSquares,0.8211835334476844,0
1279,wavelet-LHH_glcm_MaximumProbability,0.8211761379700311,1
1280,log-sigma-1-0-mm-3D_glcm_JointEnergy,0.8211284513805522,1
1281,original_glszm_SizeZoneNonUniformityNormalized,0.8211263881544157,1
1282,wavelet-LLL_gldm_DependenceVariance,0.8210344827586207,1
1283,wavelet-HLL_glcm_MCC,0.820874861572536,0
1284,wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.8207116788321169,0
1285,log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.8206993006993006,1
1286,log-sigma-2-0-mm-3D_glcm_Contrast,0.8204196933010492,1
1287,wavelet-HHH_glcm_JointAverage,0.8201438848920863,1
1288,wavelet-HHH_glcm_SumAverage,0.8201438848920863,1
1289,wavelet-LHH_firstorder_Skewness,0.8201282051282051,0
1290,original_gldm_LargeDependenceEmphasis,0.8199548678272083,1
1291,log-sigma-1-0-mm-3D_glrlm_RunPercentage,0.8198479500407276,0
1292,wavelet-HHH_ngtdm_Complexity,0.8198043363299842,0
1293,wavelet-HLL_glcm_SumEntropy,0.819647201946472,0
