,Mean,Median,25th Percentile,75th Percentile,Min,Max
AUC,0.9316127358899844,0.9332486867970738,0.9174242424242425,0.9483793918994895,0.8395989974937343,0.9920020639834881
Accuracy,0.8445118110236223,0.84251968503937,0.8267716535433071,0.8661417322834646,0.7244094488188977,0.9291338582677166
Precision,0.7954264910997466,0.7954545454545454,0.7673622172666454,0.8242129492129492,0.6582278481012658,0.9080459770114943
Recall,0.9555283972317739,0.9571428571428572,0.9402985074626866,0.9722222222222222,0.8493150684931506,1.0
Specificity,0.7160297783183978,0.7142857142857143,0.6779661016949152,0.7547169811320755,0.47058823529411764,0.8833333333333333
Sensitivity,0.9555283972317739,0.9571428571428572,0.9402985074626866,0.9722222222222222,0.8493150684931506,1.0
PPV,0.7954264910997466,0.7954545454545454,0.7673622172666454,0.8242129492129492,0.6582278481012658,0.9080459770114943
NPV,0.932754887710001,0.9361702127659575,0.9090909090909091,0.9583333333333334,0.7708333333333334,1.0
