,Mean,Median,25th Percentile,75th Percentile,Min,Max
AUC,0.9190502909976614,0.9208739407982917,0.9017923906850877,0.9370455563694562,0.8117088607594936,0.9840397697540554
Accuracy,0.8596141732283465,0.8582677165354331,0.84251968503937,0.8818897637795275,0.7480314960629921,0.9606299212598425
Precision,0.8782178930330474,0.8805970149253731,0.8507462686567164,0.90625,0.71875,0.9848484848484849
Recall,0.8573468130531008,0.8571428571428571,0.8285714285714286,0.8888888888888888,0.7115384615384616,0.9838709677419355
Specificity,0.8619988355426886,0.8640215716486903,0.8333333333333334,0.8928571428571429,0.7090909090909091,0.9818181818181818
Sensitivity,0.8573468130531008,0.8571428571428571,0.8285714285714286,0.8888888888888888,0.7115384615384616,0.9838709677419355
PPV,0.8782178930330474,0.8805970149253731,0.8507462686567164,0.90625,0.71875,0.9848484848484849
NPV,0.8388891981459236,0.8412698412698413,0.8095238095238095,0.8716565349544073,0.6415094339622641,0.9838709677419355
